;TransportID;ContainerID;ContainerType;Forwarder;TruckingTimeStart;GroundHandler1;Airport1;GroundHandler2;Airport2;GroundHandler3;Airport3;GroundHandler4;Airport4;GroundHandler5;Airport5;TruckingTimeEnd;full_timestamp_flag
264;5823;000-10371;770C;;2013-09-12 00:00:00;;;;;;;;;;;2013-09-12 00:00:00;False
265;5824;000-10370;770C;;2013-09-12 00:00:00;;;;;;;;;;;2013-09-12 00:00:00;False
266;5825;000-10270;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
267;5826;000-10373;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
268;5827;000-10372;770C;;2013-09-12 00:00:00;;;;;;;;;;;2013-09-12 00:00:00;False
269;5828;000-10272;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
270;5829;000-10271;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
271;5830;000-10274;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
272;5831;000-10273;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
273;5832;000-10276;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
274;5833;000-10275;770C;;2013-11-29 00:00:00;;;;;;;;;;;2013-11-29 00:00:00;False
275;5834;000-10278;770C;;2013-02-12 00:00:00;;;;;;;;;;;2013-02-12 00:00:00;False
276;5835;000-10277;770C;;2013-02-12 00:00:00;;;;;;;;;;;2013-02-12 00:00:00;False
277;5836;000-10279;770C;;2013-02-12 00:00:00;;;;;;;;;;;2013-02-12 00:00:00;False
278;5837;000-10074;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
279;5838;000-10074;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
280;5839;000-10170;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
281;5840;000-10170;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
282;5841;000-10075;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
283;5842;000-10075;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
284;5843;000-10171;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
285;5844;000-10171;770C;;2013-11-19 00:00:00;;;;;;;;;;;2013-11-19 00:00:00;False
286;5845;000-10076;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
287;5846;000-10076;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
288;5847;000-10077;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
289;5848;000-10077;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
290;5849;000-10078;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
291;5850;000-10078;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
292;5851;000-10079;770C;;2013-07-24 00:00:00;;;;;;;;;;;2013-07-24 00:00:00;False
293;5852;000-10079;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
294;5853;000-10176;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
295;5854;000-10176;770C;;2013-11-19 00:00:00;;;;;;;;;;;2013-11-19 00:00:00;False
296;5855;000-10177;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
297;5856;000-10177;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
298;5857;000-10178;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
299;5858;000-10179;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
300;5859;000-10172;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
301;5860;000-10172;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
302;5861;000-10378;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
303;5862;000-10173;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
304;5863;000-10173;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
305;5864;000-10379;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
306;5865;000-10174;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
307;5866;000-10174;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
308;5867;000-10071;770C;;2013-07-18 00:00:00;;;;;;;;;;;2013-07-18 00:00:00;False
309;5868;000-10071;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
310;5869;000-10175;770C;;2013-09-13 00:00:00;;;;;;;;;;;2013-09-13 00:00:00;False
311;5870;000-10175;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
312;5871;000-10072;770C;;2013-07-18 00:00:00;;;;;;;;;;;2013-07-18 00:00:00;False
313;5872;000-10072;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
314;5873;000-10384;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
315;5874;000-10383;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
316;5875;000-10382;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
317;5876;000-10381;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
318;5877;000-10388;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
319;5878;000-10387;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
320;5879;000-10386;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
321;5880;000-10385;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
322;5881;000-10245;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
323;5882;000-10244;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
324;5883;000-10241;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
325;5884;000-10380;770C;;2013-12-12 00:00:00;;;;;;;;;;;2013-12-12 00:00:00;False
326;5885;000-10240;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
327;5886;000-10049;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
328;5887;000-10049;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
329;5888;000-10048;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
330;5889;000-10048;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
331;5890;000-10046;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
332;5891;000-10046;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
333;5892;000-10047;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
334;5893;000-10047;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
335;5894;000-10044;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
336;5895;000-10044;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
337;5896;000-10045;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
338;5897;000-10045;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
339;5898;000-10181;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
340;5899;000-10042;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
341;5900;000-10042;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
342;5901;000-10248;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
343;5902;000-10043;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
344;5903;000-10043;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
345;5904;000-10249;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
346;5905;000-10040;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
347;5906;000-10040;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
348;5907;000-10246;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
349;5908;000-10180;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
350;5909;000-10041;770C;;2013-11-07 00:00:00;;;;;;;;;;;2013-11-07 00:00:00;False
351;5910;000-10041;770C;;2013-10-16 00:00:00;;;;;;;;;;;2013-10-16 00:00:00;False
352;5911;000-10247;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
353;5912;000-10185;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
354;5913;000-10186;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
355;5914;000-10183;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
356;5915;000-10389;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
357;5916;000-10184;770C;;2013-11-11 00:00:00;;;;;;;;;;;2013-11-11 00:00:00;False
358;5917;000-10189;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
359;5918;000-10187;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
360;5919;000-10188;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
361;5920;000-10393;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
362;5921;000-10392;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
363;5922;000-10395;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
364;5923;000-10394;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
365;5924;000-10397;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
366;5925;000-10396;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
367;5926;000-10399;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
368;5927;000-10398;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
369;5928;000-10254;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
370;5929;000-10253;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
371;5930;000-10256;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
372;5931;000-10255;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
373;5932;000-10250;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
374;5933;000-10252;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
375;5934;000-10391;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
376;5935;000-10251;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
377;5936;000-10390;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
378;5937;000-10056;770C;;2013-07-16 00:00:00;;;;;;;;;;;2013-07-16 00:00:00;False
379;5938;000-10056;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
380;5939;000-10057;770C;;2013-07-16 00:00:00;;;;;;;;;;;2013-07-16 00:00:00;False
381;5940;000-10057;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
382;5941;000-10058;770C;;2013-07-16 00:00:00;;;;;;;;;;;2013-07-16 00:00:00;False
383;5942;000-10058;770C;;2013-11-21 00:00:00;;;;;;;;;;;2013-11-21 00:00:00;False
384;5943;000-10190;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
385;5944;000-10051;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
386;5945;000-10051;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
387;5946;000-10257;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
388;5947;000-10191;770C;;2013-12-11 00:00:00;;;;;;;;;;;2013-12-11 00:00:00;False
389;5948;000-10052;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
390;5949;000-10052;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
391;5950;000-10258;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
392;5951;000-10053;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
393;5952;000-10053;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
394;5953;000-10259;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
395;5954;000-10050;770C;;2013-12-07 00:00:00;;;;;;;;;;;2013-12-07 00:00:00;False
396;5955;000-10050;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
397;5956;000-10199;770C;;2013-11-15 00:00:00;;;;;;;;;;;2013-11-15 00:00:00;False
398;5957;000-10458;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
399;5958;000-10457;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
400;5959;000-10456;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
401;5960;000-10455;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
402;5961;000-10459;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
403;5962;000-10359;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
404;5963;000-10358;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
405;5964;000-10357;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
406;5965;000-10356;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
407;5966;000-10354;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
408;5967;000-10355;770C;;2013-06-12 00:00:00;;;;;;;;;;;2013-06-12 00:00:00;False
409;5968;000-10352;770C;;2014-03-02 00:00:00;;;;;;;;;;;2014-03-02 00:00:00;False
410;5969;000-10353;770C;;2014-03-02 00:00:00;;;;;;;;;;;2014-03-02 00:00:00;False
411;5970;000-10350;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
412;5971;000-10351;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
413;5972;000-10450;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
414;5973;000-10453;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
415;5974;000-10454;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
416;5975;000-10451;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
417;5976;000-10452;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
418;5977;000-10445;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
419;5978;000-10444;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
420;5979;000-10447;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
421;5980;000-10446;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
422;5981;000-10449;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
423;5982;000-10448;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
424;5983;000-10349;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
425;5984;000-10346;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
426;5985;000-10345;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
427;5986;000-10348;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
428;5987;000-10347;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
429;5988;000-10341;770C;;2014-01-16 00:00:00;;;;;;;;;;;2014-01-16 00:00:00;False
430;5989;000-10342;770C;;2014-01-17 00:00:00;;;;;;;;;;;2014-01-17 00:00:00;False
431;5990;000-10343;770C;;2014-01-18 00:00:00;;;;;;;;;;;2014-01-18 00:00:00;False
432;5991;000-10344;770C;;2014-01-23 00:00:00;;;;;;;;;;;2014-01-23 00:00:00;False
433;5992;000-10340;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
434;5993;000-10440;770C;;2014-06-01 00:00:00;;;;;;;;;;;2014-06-01 00:00:00;False
435;5994;000-10441;770C;;2014-06-01 00:00:00;;;;;;;;;;;2014-06-01 00:00:00;False
436;5995;000-10442;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
437;5996;000-10443;770C;;2014-08-01 00:00:00;;;;;;;;;;;2014-08-01 00:00:00;False
438;5997;000-10479;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
439;5998;000-10478;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
440;5999;000-10477;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
441;6000;000-10337;770C;;2014-12-01 00:00:00;;;;;;;;;;;2014-12-01 00:00:00;False
442;6001;000-10336;770C;;2014-11-01 00:00:00;;;;;;;;;;;2014-11-01 00:00:00;False
443;6002;000-10335;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
444;6003;000-10334;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
445;6004;000-10339;770C;;2014-01-14 00:00:00;;;;;;;;;;;2014-01-14 00:00:00;False
446;6005;000-10338;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
447;6006;000-10332;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
448;6007;000-10333;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
449;6008;000-10330;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
450;6009;000-10331;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
451;6010;000-10475;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
452;6011;000-10476;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
453;6012;000-10473;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
454;6013;000-10474;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
455;6014;000-10471;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
456;6015;000-10472;770C;;2014-01-15 00:00:00;;;;;;;;;;;2014-01-15 00:00:00;False
457;6016;000-10470;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
458;6017;000-10467;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
459;6018;000-10466;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
460;6019;000-10469;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
461;6020;000-10468;770C;;2014-01-13 00:00:00;;;;;;;;;;;2014-01-13 00:00:00;False
462;6021;000-10324;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
463;6022;000-10323;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
464;6023;000-10326;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
465;6024;000-10325;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
466;6025;000-10328;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
467;6026;000-10327;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
468;6027;000-10329;770C;;2013-12-20 00:00:00;;;;;;;;;;;2013-12-20 00:00:00;False
469;6028;000-10320;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
470;6029;000-10321;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
471;6030;000-10322;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
472;6031;000-10462;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
473;6032;000-10463;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
474;6033;000-10464;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
475;6034;000-10465;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
476;6035;000-10460;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
477;6036;000-10461;770C;;2014-10-01 00:00:00;;;;;;;;;;;2014-10-01 00:00:00;False
478;6037;000-10318;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
479;6038;000-10319;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
480;6039;000-10419;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
481;6040;000-10110;770C;;2013-07-29 00:00:00;;;;;;;;;;;2013-07-29 00:00:00;False
482;6041;000-10110;770C;;2013-11-27 00:00:00;;;;;;;;;;;2013-11-27 00:00:00;False
483;6042;000-10316;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
484;6043;000-10111;770C;;2013-07-29 00:00:00;;;;;;;;;;;2013-07-29 00:00:00;False
485;6044;000-10111;770C;;2013-11-25 00:00:00;;;;;;;;;;;2013-11-25 00:00:00;False
486;6045;000-10317;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
487;6046;000-10509;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
488;6047;000-10314;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
489;6048;000-10315;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
490;6049;000-10507;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
491;6050;000-10312;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
492;6051;000-10508;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
493;6052;000-10313;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
494;6053;000-10505;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
495;6054;000-10413;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
496;6055;000-10506;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
497;6056;000-10414;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
498;6057;000-10503;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
499;6058;000-10411;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
500;6059;000-10504;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
501;6060;000-10412;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
502;6061;000-10501;770C;;2014-01-20 00:00:00;;;;;;;;;;;2014-01-20 00:00:00;False
503;6062;000-10211;770C;;2013-11-18 00:00:00;;;;;;;;;;;2013-11-18 00:00:00;False
504;6063;000-10417;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
505;6064;000-10502;770C;;2014-01-22 00:00:00;;;;;;;;;;;2014-01-22 00:00:00;False
506;6065;000-10418;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
507;6066;000-10212;770C;;2013-11-18 00:00:00;;;;;;;;;;;2013-11-18 00:00:00;False
508;6067;000-10415;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
509;6068;000-10500;770C;;2014-01-20 00:00:00;;;;;;;;;;;2014-01-20 00:00:00;False
510;6069;000-10210;770C;;2013-11-18 00:00:00;;;;;;;;;;;2013-11-18 00:00:00;False
511;6070;000-10416;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
512;6071;000-10216;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
513;6072;000-10215;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
514;6073;000-10214;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
515;6074;000-10213;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
516;6075;000-10410;770C;;2013-12-18 00:00:00;;;;;;;;;;;2013-12-18 00:00:00;False
517;6076;000-10219;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
518;6077;000-10218;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
519;6078;000-10217;770C;;2013-11-20 00:00:00;;;;;;;;;;;2013-11-20 00:00:00;False
520;6079;000-10311;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
521;6080;000-10310;770C;;2013-12-13 00:00:00;;;;;;;;;;;2013-12-13 00:00:00;False
522;6081;000-10119;770C;;2013-04-09 00:00:00;;;;;;;;;;;2013-04-09 00:00:00;False
523;6082;000-10119;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
524;6083;000-10117;770C;;2013-04-09 00:00:00;;;;;;;;;;;2013-04-09 00:00:00;False
525;6084;000-10117;770C;;2013-11-26 00:00:00;;;;;;;;;;;2013-11-26 00:00:00;False
526;6085;000-10116;770C;;2013-04-09 00:00:00;;;;;;;;;;;2013-04-09 00:00:00;False
527;6086;000-10116;770C;;2013-11-19 00:00:00;;;;;;;;;;;2013-11-19 00:00:00;False
528;6087;000-10115;770C;;2013-04-09 00:00:00;;;;;;;;;;;2013-04-09 00:00:00;False
529;6088;000-10115;770C;;2013-11-22 00:00:00;;;;;;;;;;;2013-11-22 00:00:00;False
